StaySwitch,center_year,log_rain_per_day,StaySwitch2,prev_fledge,penguinseq
FALSE,-7,-1.5260563034950494,FALSE,FALSE,7991
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8637
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4333
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1221
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1830
TRUE,-7,-1.5260563034950494,TRUE,FALSE,2456
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25775
TRUE,-7,-1.5260563034950494,TRUE,FALSE,934
TRUE,-7,-1.5260563034950494,FALSE,FALSE,2684
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4248
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2409
FALSE,-7,-1.5260563034950494,TRUE,FALSE,17951
TRUE,-7,-1.5260563034950494,TRUE,FALSE,7918
TRUE,-7,-1.5260563034950494,TRUE,FALSE,13187
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1896
TRUE,-7,-1.5260563034950494,FALSE,FALSE,2463
FALSE,-7,-1.5260563034950494,FALSE,TRUE,978
TRUE,-7,-1.5260563034950494,FALSE,TRUE,25786
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1355
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2579
TRUE,-7,-1.5260563034950494,TRUE,TRUE,982
TRUE,-7,-1.5260563034950494,FALSE,TRUE,4256
TRUE,-7,-1.5260563034950494,FALSE,TRUE,8679
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1983
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8538
FALSE,-7,-1.5260563034950494,TRUE,FALSE,2519
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1322
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1756
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2736
TRUE,-7,-1.5260563034950494,FALSE,TRUE,7860
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25682
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1432
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2646
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2699
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1122
FALSE,-7,-1.5260563034950494,TRUE,TRUE,1054
TRUE,-7,-1.5260563034950494,TRUE,FALSE,22362
TRUE,-7,-1.5260563034950494,TRUE,TRUE,18080
TRUE,-7,-1.5260563034950494,TRUE,TRUE,18397
FALSE,-6,-1.5260563034950494,TRUE,FALSE,25600
TRUE,-7,-1.5260563034950494,FALSE,TRUE,7808
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8688
FALSE,-7,-1.5260563034950494,FALSE,FALSE,8773
TRUE,-7,-1.5260563034950494,TRUE,FALSE,2477
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1505
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1150
FALSE,-7,-1.5260563034950494,FALSE,FALSE,8044
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2140
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1058
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1905
TRUE,-7,-1.5260563034950494,TRUE,FALSE,4706
TRUE,-6,-1.5260563034950494,FALSE,FALSE,8658
TRUE,-6,-1.5260563034950494,TRUE,TRUE,1439
TRUE,-7,-1.5260563034950494,TRUE,FALSE,4421
FALSE,-7,-1.5260563034950494,TRUE,FALSE,1234
TRUE,-7,-1.5260563034950494,TRUE,TRUE,7935
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8217
TRUE,-6,-1.5260563034950494,FALSE,TRUE,3952
TRUE,-7,-1.5260563034950494,TRUE,FALSE,7813
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1906
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1164
TRUE,-7,-1.5260563034950494,TRUE,TRUE,999
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1789
TRUE,-7,-1.5260563034950494,TRUE,TRUE,14406
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8155
TRUE,-7,-1.5260563034950494,TRUE,FALSE,2609
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1247
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2557
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8425
TRUE,-7,-1.5260563034950494,FALSE,TRUE,17952
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1379
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8305
TRUE,-7,-1.5260563034950494,TRUE,TRUE,7895
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2671
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25763
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25772
TRUE,-7,-1.5260563034950494,TRUE,FALSE,14413
FALSE,-7,-1.5260563034950494,FALSE,FALSE,2072
TRUE,-7,-1.5260563034950494,TRUE,FALSE,4230
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4285
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2661
TRUE,-7,-1.5260563034950494,FALSE,TRUE,3950
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1410
TRUE,-7,-1.5260563034950494,TRUE,FALSE,2014
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4324
FALSE,-7,-1.5260563034950494,TRUE,FALSE,12938
TRUE,-7,-1.5260563034950494,FALSE,FALSE,1266
TRUE,-7,-1.5260563034950494,FALSE,FALSE,8117
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4000
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2296
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25456
TRUE,-7,-1.5260563034950494,TRUE,TRUE,22341
TRUE,-7,-1.5260563034950494,FALSE,TRUE,13169
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2078
TRUE,-6,-1.5260563034950494,TRUE,TRUE,2694
TRUE,-7,-1.5260563034950494,FALSE,TRUE,25458
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1034
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8023
TRUE,-7,-1.5260563034950494,FALSE,FALSE,2524
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1195
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2437
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8600
FALSE,-7,-1.5260563034950494,TRUE,FALSE,1171
TRUE,-7,-1.5260563034950494,TRUE,FALSE,4578
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2128
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1645
TRUE,-7,-1.5260563034950494,FALSE,FALSE,25787
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2696
TRUE,-7,-1.5260563034950494,TRUE,TRUE,13061
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4113
FALSE,-1,-1.5260563034950494,FALSE,FALSE,1082
TRUE,-7,-1.5260563034950494,TRUE,FALSE,18142
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4122
TRUE,-7,-1.5260563034950494,FALSE,TRUE,8768
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1786
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2586
TRUE,-7,-1.5260563034950494,TRUE,TRUE,868
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8649
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8122
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2592
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1649
TRUE,-7,-1.5260563034950494,TRUE,TRUE,946
TRUE,-7,-1.5260563034950494,TRUE,TRUE,7937
TRUE,-7,-1.5260563034950494,FALSE,TRUE,4591
TRUE,-7,-1.5260563034950494,TRUE,FALSE,2457
TRUE,-7,-1.5260563034950494,TRUE,FALSE,4030
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2647
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8212
FALSE,-7,-1.5260563034950494,FALSE,FALSE,2745
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4031
TRUE,-7,-1.5260563034950494,FALSE,FALSE,1264
TRUE,-7,-1.5260563034950494,TRUE,FALSE,4722
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25481
TRUE,-7,-1.5260563034950494,TRUE,TRUE,17994
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1438
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25552
TRUE,-7,-1.5260563034950494,FALSE,TRUE,882
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25484
TRUE,-6,-1.5260563034950494,TRUE,TRUE,2705
TRUE,-7,-1.5260563034950494,FALSE,TRUE,4033
TRUE,-7,-1.5260563034950494,FALSE,TRUE,7812
TRUE,-7,-1.5260563034950494,FALSE,FALSE,1117
TRUE,-7,-1.5260563034950494,TRUE,TRUE,22349
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2537
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8146
TRUE,-7,-1.5260563034950494,TRUE,TRUE,7876
TRUE,-7,-1.5260563034950494,TRUE,FALSE,2354
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8086
TRUE,-7,-1.5260563034950494,FALSE,TRUE,4660
TRUE,-7,-1.5260563034950494,FALSE,FALSE,2076
TRUE,-7,-1.5260563034950494,FALSE,TRUE,22339
TRUE,-7,-1.5260563034950494,FALSE,TRUE,8390
FALSE,-8,-1.5260563034950494,TRUE,TRUE,25512
FALSE,-7,-1.5260563034950494,TRUE,FALSE,25747
TRUE,-7,-1.5260563034950494,FALSE,FALSE,1907
TRUE,-7,-1.5260563034950494,TRUE,FALSE,2776
TRUE,-7,-1.5260563034950494,TRUE,FALSE,4042
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2372
TRUE,-7,-1.5260563034950494,TRUE,FALSE,4668
FALSE,-7,-1.5260563034950494,TRUE,FALSE,8677
TRUE,-7,-1.5260563034950494,TRUE,FALSE,18132
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1168
FALSE,-8,-1.5260563034950494,TRUE,FALSE,976
FALSE,-7,-1.5260563034950494,FALSE,FALSE,25519
TRUE,-6,-1.5260563034950494,TRUE,FALSE,1677
TRUE,-7,-1.5260563034950494,TRUE,TRUE,972
FALSE,-7,-1.5260563034950494,FALSE,FALSE,1079
TRUE,-7,-1.5260563034950494,TRUE,FALSE,7831
TRUE,-7,-1.5260563034950494,TRUE,FALSE,18312
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8326
TRUE,-7,-1.5260563034950494,FALSE,FALSE,2638
TRUE,-7,-1.5260563034950494,TRUE,TRUE,17957
TRUE,-7,-1.5260563034950494,FALSE,TRUE,25455
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2604
TRUE,-7,-1.5260563034950494,FALSE,TRUE,18421
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2032
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2722
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1759
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1166
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2640
TRUE,-7,-1.5260563034950494,FALSE,FALSE,25457
FALSE,-7,-1.5260563034950494,TRUE,FALSE,2577
TRUE,-7,-1.5260563034950494,TRUE,TRUE,22344
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25548
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8348
TRUE,-7,-1.5260563034950494,TRUE,FALSE,2725
TRUE,-7,-1.5260563034950494,FALSE,FALSE,4137
TRUE,-7,-1.5260563034950494,TRUE,FALSE,957
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1055
TRUE,-7,-1.5260563034950494,FALSE,FALSE,25819
FALSE,-7,-1.5260563034950494,FALSE,FALSE,1417
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8184
TRUE,-7,-1.5260563034950494,TRUE,TRUE,7932
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2416
TRUE,-7,-1.5260563034950494,TRUE,TRUE,7763
TRUE,-7,-1.5260563034950494,TRUE,FALSE,18152
TRUE,-7,-1.5260563034950494,FALSE,FALSE,18390
TRUE,-7,-1.5260563034950494,FALSE,FALSE,2031
TRUE,-7,-1.5260563034950494,TRUE,FALSE,7854
TRUE,-7,-1.5260563034950494,FALSE,TRUE,18361
TRUE,-7,-1.5260563034950494,FALSE,FALSE,973
TRUE,-7,-1.5260563034950494,FALSE,TRUE,13069
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8164
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2465
TRUE,-7,-1.5260563034950494,TRUE,FALSE,25813
TRUE,-7,-1.5260563034950494,TRUE,TRUE,14223
FALSE,-7,-1.5260563034950494,FALSE,TRUE,17991
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8771
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25480
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8043
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1000
FALSE,-8,-1.5260563034950494,TRUE,FALSE,2701
FALSE,-7,-1.5260563034950494,FALSE,FALSE,18046
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1650
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1986
FALSE,-7,-1.5260563034950494,TRUE,FALSE,2436
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25817
FALSE,-7,-1.5260563034950494,TRUE,FALSE,2352
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25735
TRUE,-7,-1.5260563034950494,FALSE,TRUE,960
FALSE,-6,-1.5260563034950494,TRUE,FALSE,14373
TRUE,-7,-1.5260563034950494,FALSE,FALSE,2749
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1754
TRUE,-7,-1.5260563034950494,FALSE,FALSE,2438
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1517
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25738
FALSE,-5,-1.5260563034950494,TRUE,TRUE,25612
TRUE,-7,-1.5260563034950494,FALSE,FALSE,25526
FALSE,-6,-1.5260563034950494,FALSE,FALSE,932
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1177
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25585
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8475
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8254
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1093
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2067
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2642
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8259
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2135
TRUE,-7,-1.5260563034950494,TRUE,TRUE,13151
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2598
TRUE,-7,-1.5260563034950494,FALSE,TRUE,8142
TRUE,-7,-1.5260563034950494,TRUE,TRUE,17992
TRUE,-7,-1.5260563034950494,FALSE,FALSE,1156
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4653
TRUE,-7,-1.5260563034950494,TRUE,FALSE,7899
TRUE,-7,-1.5260563034950494,TRUE,TRUE,13160
TRUE,-7,-1.5260563034950494,TRUE,FALSE,7875
TRUE,-7,-1.5260563034950494,FALSE,FALSE,8738
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4655
TRUE,-7,-1.5260563034950494,FALSE,TRUE,921
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1162
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2721
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2518
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2675
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8501
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2575
TRUE,-7,-1.5260563034950494,TRUE,FALSE,13167
TRUE,-7,-1.5260563034950494,FALSE,TRUE,4024
FALSE,-7,-1.5260563034950494,TRUE,TRUE,2005
FALSE,-7,-1.5260563034950494,FALSE,TRUE,1984
TRUE,-7,-1.5260563034950494,FALSE,TRUE,8759
TRUE,-7,-1.5260563034950494,TRUE,TRUE,14422
FALSE,-7,-1.5260563034950494,FALSE,TRUE,4598
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8476
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1356
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1096
TRUE,-7,-1.5260563034950494,TRUE,TRUE,7871
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1987
TRUE,-6,-1.5260563034950494,TRUE,TRUE,25653
TRUE,-7,-1.5260563034950494,TRUE,FALSE,17976
TRUE,-7,-1.5260563034950494,TRUE,TRUE,36335
TRUE,-7,-1.5260563034950494,FALSE,TRUE,4585
FALSE,-7,-1.5260563034950494,TRUE,FALSE,18063
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1140
TRUE,-6,-1.5260563034950494,TRUE,TRUE,8699
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4755
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8162
TRUE,-7,-1.5260563034950494,FALSE,TRUE,25774
TRUE,-6,-1.5260563034950494,TRUE,TRUE,7903
TRUE,-7,-1.5260563034950494,TRUE,FALSE,18145
FALSE,-7,-1.5260563034950494,TRUE,FALSE,18072
TRUE,-7,-1.5260563034950494,TRUE,TRUE,855
TRUE,-7,-1.5260563034950494,TRUE,FALSE,18409
TRUE,-7,-1.5260563034950494,TRUE,FALSE,976
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1815
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1278
TRUE,-7,-1.5260563034950494,FALSE,TRUE,8507
FALSE,-6,-1.5260563034950494,TRUE,TRUE,35977
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8377
FALSE,-7,-1.5260563034950494,TRUE,FALSE,18373
TRUE,-7,-1.5260563034950494,TRUE,FALSE,991
TRUE,-7,-1.5260563034950494,FALSE,FALSE,18041
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8094
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25533
TRUE,-7,-1.5260563034950494,TRUE,FALSE,2448
TRUE,-7,-1.5260563034950494,TRUE,FALSE,935
TRUE,-7,-1.5260563034950494,TRUE,FALSE,4060
TRUE,-7,-1.5260563034950494,FALSE,TRUE,14382
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2706
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8265
TRUE,-7,-1.5260563034950494,FALSE,TRUE,8241
FALSE,-7,-1.5260563034950494,TRUE,FALSE,1436
TRUE,-7,-1.5260563034950494,TRUE,TRUE,3996
TRUE,-7,-1.5260563034950494,TRUE,TRUE,13092
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8379
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1909
TRUE,-7,-1.5260563034950494,FALSE,FALSE,7851
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1015
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25731
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8104
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1732
FALSE,-7,-1.5260563034950494,FALSE,FALSE,3995
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8929
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2024
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2322
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1501
TRUE,-7,-1.5260563034950494,TRUE,FALSE,8163
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25776
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8168
TRUE,-6,-1.5260563034950494,TRUE,TRUE,986
TRUE,-7,-1.5260563034950494,FALSE,FALSE,2016
FALSE,-7,-1.5260563034950494,FALSE,FALSE,1761
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25815
FALSE,-6,-1.5260563034950494,FALSE,FALSE,1760
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1192
TRUE,-7,-1.5260563034950494,TRUE,TRUE,872
FALSE,-6,-1.5260563034950494,TRUE,FALSE,1218
TRUE,-6,-1.5260563034950494,TRUE,FALSE,1678
TRUE,-7,-1.5260563034950494,TRUE,TRUE,2034
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1275
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2292
TRUE,-7,-1.5260563034950494,TRUE,TRUE,4077
TRUE,-7,-1.5260563034950494,TRUE,TRUE,990
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1411
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8371
TRUE,-6,-1.5260563034950494,TRUE,FALSE,8611
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1571
TRUE,-7,-1.5260563034950494,TRUE,FALSE,1735
TRUE,-7,-1.5260563034950494,TRUE,TRUE,8615
TRUE,-7,-1.5260563034950494,FALSE,TRUE,4340
TRUE,-7,-1.5260563034950494,TRUE,TRUE,25602
TRUE,-7,-1.5260563034950494,FALSE,TRUE,2346
FALSE,-7,-1.5260563034950494,FALSE,FALSE,8110
TRUE,-7,-1.5260563034950494,TRUE,TRUE,1927
TRUE,-7,-1.5260563034950494,TRUE,TRUE,18371
TRUE,-7,-1.5260563034950494,FALSE,TRUE,1124
TRUE,-7,-1.5260563034950494,TRUE,TRUE,17962
TRUE,-6,-0.47424791762606283,TRUE,TRUE,13193
TRUE,-6,-0.47424791762606283,FALSE,FALSE,8505
TRUE,-6,-0.47424791762606283,FALSE,FALSE,1117
TRUE,-6,-0.47424791762606283,TRUE,FALSE,13092
TRUE,-6,-0.47424791762606283,FALSE,FALSE,2643
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1150
TRUE,-6,-0.47424791762606283,TRUE,TRUE,8482
TRUE,-6,-0.47424791762606283,TRUE,TRUE,8168
FALSE,-6,-0.47424791762606283,TRUE,FALSE,2122
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1987
TRUE,-6,-0.47424791762606283,FALSE,TRUE,4261
TRUE,-6,-0.47424791762606283,TRUE,TRUE,1983
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1904
TRUE,-6,-0.47424791762606283,TRUE,TRUE,4031
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1438
FALSE,-6,-0.47424791762606283,FALSE,FALSE,1504
TRUE,-6,-0.47424791762606283,FALSE,TRUE,8390
TRUE,-6,-0.47424791762606283,TRUE,TRUE,2296
TRUE,-6,-0.47424791762606283,TRUE,FALSE,7997
TRUE,-6,-0.47424791762606283,TRUE,TRUE,863
FALSE,-6,-0.47424791762606283,TRUE,FALSE,4077
FALSE,-6,-0.47424791762606283,FALSE,FALSE,4076
TRUE,-6,-0.47424791762606283,TRUE,FALSE,8122
TRUE,-6,-0.47424791762606283,TRUE,TRUE,4238
TRUE,-6,-0.47424791762606283,TRUE,TRUE,2713
FALSE,-6,-0.47424791762606283,TRUE,FALSE,25518
TRUE,-6,-0.47424791762606283,TRUE,FALSE,8265
TRUE,-6,-0.47424791762606283,TRUE,TRUE,4226
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1118
TRUE,-6,-0.47424791762606283,TRUE,TRUE,17951
TRUE,-6,-0.47424791762606283,TRUE,TRUE,8023
TRUE,-6,-0.47424791762606283,TRUE,FALSE,2525
TRUE,-6,-0.47424791762606283,TRUE,TRUE,855
TRUE,-6,-0.47424791762606283,FALSE,TRUE,2598
TRUE,-6,-0.47424791762606283,TRUE,FALSE,8666
TRUE,-6,-0.47424791762606283,FALSE,TRUE,7948
TRUE,-6,-0.47424791762606283,TRUE,FALSE,7918
FALSE,-6,-0.47424791762606283,TRUE,FALSE,1199
TRUE,-6,-0.47424791762606283,FALSE,FALSE,8142
TRUE,-6,-0.47424791762606283,FALSE,FALSE,8790
TRUE,-6,-0.47424791762606283,FALSE,TRUE,22339
TRUE,-6,-0.47424791762606283,TRUE,TRUE,2722
TRUE,-6,-0.47424791762606283,TRUE,FALSE,2711
FALSE,-6,-0.47424791762606283,FALSE,TRUE,901
FALSE,-5,-0.47424791762606283,TRUE,FALSE,1098
TRUE,-6,-0.47424791762606283,TRUE,FALSE,2640
TRUE,-6,-0.47424791762606283,TRUE,TRUE,8661
TRUE,-6,-0.47424791762606283,TRUE,TRUE,7935
TRUE,-6,-0.47424791762606283,TRUE,FALSE,2005
TRUE,-6,-0.47424791762606283,TRUE,TRUE,1034
TRUE,-6,-0.47424791762606283,TRUE,FALSE,2642
TRUE,-6,-0.47424791762606283,FALSE,FALSE,2463
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1499
TRUE,-6,-0.47424791762606283,FALSE,FALSE,1226
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1432
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1255
TRUE,-6,-0.47424791762606283,FALSE,FALSE,22347
TRUE,-6,-0.47424791762606283,FALSE,TRUE,17952
TRUE,-6,-0.47424791762606283,TRUE,FALSE,8742
TRUE,-6,-0.47424791762606283,TRUE,TRUE,27292
TRUE,-6,-0.47424791762606283,TRUE,TRUE,7875
TRUE,-6,-0.47424791762606283,FALSE,TRUE,25787
TRUE,-5,-0.47424791762606283,FALSE,TRUE,2696
FALSE,-6,-0.47424791762606283,FALSE,FALSE,1039
TRUE,-6,-0.47424791762606283,TRUE,TRUE,2137
TRUE,-6,-0.47424791762606283,TRUE,TRUE,2464
TRUE,-6,-0.47424791762606283,TRUE,FALSE,25539
TRUE,-6,-0.47424791762606283,FALSE,FALSE,7878
TRUE,-6,-0.47424791762606283,TRUE,FALSE,8212
FALSE,-6,-0.47424791762606283,TRUE,TRUE,4403
TRUE,-6,-0.47424791762606283,FALSE,FALSE,18395
TRUE,-6,-0.47424791762606283,FALSE,TRUE,14399
TRUE,-6,-0.47424791762606283,TRUE,FALSE,25616
TRUE,-6,-0.47424791762606283,TRUE,FALSE,2416
TRUE,-6,-0.47424791762606283,TRUE,FALSE,17976
TRUE,-6,-0.47424791762606283,TRUE,TRUE,7932
TRUE,-6,-0.47424791762606283,TRUE,TRUE,2334
TRUE,-6,-0.47424791762606283,TRUE,TRUE,1055
TRUE,-6,-0.47424791762606283,TRUE,TRUE,991
TRUE,-6,-0.47424791762606283,TRUE,TRUE,8379
FALSE,-6,-0.47424791762606283,TRUE,FALSE,25481
TRUE,-6,-0.47424791762606283,TRUE,TRUE,1899
TRUE,-6,-0.47424791762606283,TRUE,TRUE,2662
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1501
TRUE,-6,-0.47424791762606283,FALSE,FALSE,4340
TRUE,-6,-0.47424791762606283,TRUE,FALSE,865
TRUE,-6,-0.47424791762606283,TRUE,FALSE,13160
TRUE,-6,-0.47424791762606283,TRUE,FALSE,7899
TRUE,-6,-0.47424791762606283,FALSE,TRUE,14382
FALSE,-6,-0.47424791762606283,FALSE,FALSE,3821
TRUE,-6,-0.47424791762606283,TRUE,TRUE,25661
TRUE,-6,-0.47424791762606283,TRUE,FALSE,8677
TRUE,-6,-0.47424791762606283,TRUE,TRUE,22345
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1643
TRUE,-6,-0.47424791762606283,FALSE,FALSE,4256
TRUE,-6,-0.47424791762606283,TRUE,TRUE,3829
TRUE,-6,-0.47424791762606283,TRUE,TRUE,27194
TRUE,-6,-0.47424791762606283,TRUE,TRUE,1786
TRUE,-6,-0.47424791762606283,TRUE,TRUE,1059
TRUE,-6,-0.47424791762606283,TRUE,FALSE,2061
TRUE,-6,-0.47424791762606283,TRUE,TRUE,25738
TRUE,-6,-0.47424791762606283,TRUE,FALSE,4037
TRUE,-6,-0.47424791762606283,TRUE,FALSE,1026
TRUE,-6,-0.47424791762606283,TRUE,FALSE,8475
