LayDay,zscore_SAM,center_year,penguinseq
284,-1.928241128121785,1,14406
278,-1.928241128121785,1,28554
285,-1.928241128121785,1,17965
286,-1.928241128121785,1,29911
280,-1.928241128121785,1,14413
281,-1.928241128121785,1,18342
292,-1.928241128121785,1,31967
277,-1.928241128121785,1,36566
275,-1.928241128121785,1,1417
279,-1.928241128121785,1,47090
281,-1.928241128121785,1,29084
286,-1.928241128121785,1,3078
281,-1.928241128121785,1,46662
282,-1.928241128121785,1,46224
281,-1.928241128121785,1,36154
286,-1.928241128121785,1,47113
278,-1.928241128121785,1,29689
295,-1.928241128121785,1,46206
291,-1.928241128121785,1,40104
278,-1.928241128121785,1,29664
280,-1.928241128121785,1,16804
280,-1.928241128121785,1,63728
287,-1.928241128121785,1,46656
288,-1.928241128121785,1,26861
280,-1.928241128121785,1,22616
285,-1.928241128121785,1,3816
282,-1.928241128121785,1,47120
285,-1.928241128121785,1,40002
284,-1.928241128121785,1,40127
276,-1.928241128121785,1,28405
283,-1.928241128121785,1,10116
280,-1.928241128121785,1,10539
279,-1.928241128121785,1,46703
280,-1.928241128121785,1,3952
275,-1.928241128121785,1,46666
282,-1.928241128121785,1,8494
289,-1.928241128121785,1,8027
279,-1.928241128121785,1,47423
281,-1.928241128121785,1,4692
279,-1.928241128121785,1,46711
284,-1.928241128121785,1,36950
281,-1.928241128121785,1,46635
286,-1.928241128121785,1,47456
275,-1.928241128121785,1,30806
295,-1.928241128121785,1,26908
280,-1.928241128121785,1,47054
280,-1.928241128121785,1,28255
280,-1.928241128121785,1,22373
281,-1.928241128121785,1,46696
282,-1.928241128121785,1,2140
282,-1.928241128121785,1,17726
288,-1.928241128121785,1,47043
280,-1.928241128121785,1,46218
280,-1.928241128121785,1,1482
280,-1.928241128121785,1,32268
279,-1.928241128121785,1,7948
277,-1.928241128121785,1,29837
282,-1.928241128121785,1,9133
292,-1.928241128121785,1,47436
283,-1.928241128121785,1,8759
284,-1.928241128121785,1,25458
282,-1.928241128121785,1,2547
279,-1.928241128121785,1,47109
281,-1.928241128121785,1,25787
284,-1.928241128121785,1,47117
285,-1.928241128121785,1,8929
287,-1.928241128121785,1,18373
281,-1.928241128121785,1,29823
286,-1.928241128121785,1,46715
288,-1.928241128121785,1,39995
284,-1.928241128121785,1,8731
286,-1.928241128121785,1,46640
275,-1.928241128121785,1,2166
286,-1.928241128121785,1,1899
280,-1.928241128121785,1,40190
278,-1.928241128121785,1,25155
281,-1.928241128121785,1,21843
285,-1.928241128121785,1,1501
283,-1.928241128121785,1,36200
282,-1.928241128121785,1,28652
286,-1.928241128121785,1,28504
284,-1.928241128121785,1,30339
292,-1.928241128121785,1,29423
282,-1.928241128121785,1,47063
289,-1.928241128121785,1,4631
282,-1.928241128121785,1,2464
277,-1.928241128121785,1,40181
284,-1.928241128121785,1,28755
282,-1.928241128121785,1,28678
279,-1.928241128121785,1,40164
282,-1.928241128121785,1,1905
286,-1.928241128121785,1,46639
275,-1.928241128121785,1,47085
282,-1.928241128121785,1,36089
283,-1.928241128121785,1,30746
278,-1.928241128121785,1,47041
275,-1.928241128121785,1,30572
276,-1.928241128121785,1,40318
278,-1.928241128121785,1,4000
287,-1.928241128121785,1,1379
285,-1.928241128121785,1,47115
280,-1.928241128121785,1,63723
286,-1.928241128121785,1,46713
281,-1.928241128121785,1,47079
283,-1.928241128121785,1,46693
286,-1.928241128121785,1,40084
282,-1.928241128121785,1,47049
283,-1.928241128121785,1,46642
289,-1.928241128121785,1,46676
280,-1.928241128121785,1,47042
280,-1.928241128121785,1,2067
276,-1.928241128121785,1,9990
287,-1.928241128121785,1,27196
281,-1.928241128121785,1,46645
280,-1.928241128121785,1,36116
276,-1.928241128121785,1,31092
288,-1.928241128121785,1,47061
277,-1.928241128121785,1,1925
285,-1.928241128121785,1,46658
290,-1.928241128121785,1,46655
280,-1.928241128121785,1,36560
284,-1.928241128121785,1,47442
277,-1.928241128121785,1,40109
282,-1.928241128121785,1,16748
281,-1.928241128121785,1,47420
275,-1.928241128121785,1,46203
282,-1.928241128121785,1,30585
282,-1.928241128121785,1,2076
281,-1.928241128121785,1,8069
282,-1.928241128121785,1,1195
285,-1.928241128121785,1,47454
283,-1.928241128121785,1,36380
277,-1.928241128121785,1,40182
282,-1.928241128121785,1,8767
280,-1.928241128121785,1,46664
284,-1.928241128121785,1,45911
282,-1.928241128121785,1,1983
290,-1.928241128121785,1,47458
280,-1.928241128121785,1,40310
289,-1.928241128121785,1,4254
279,-1.928241128121785,1,46633
291,-1.928241128121785,1,46717
290,-1.928241128121785,1,45521
284,-1.928241128121785,1,46714
290,-1.928241128121785,1,31097
287,-1.928241128121785,1,36165
289,-1.928241128121785,1,25462
283,-1.928241128121785,1,46702
279,-1.928241128121785,1,46663
289,-1.928241128121785,1,7808
283,-1.928241128121785,1,9989
285,-1.928241128121785,1,47441
284,-1.928241128121785,1,47101
288,-1.928241128121785,1,47123
287,-1.928241128121785,1,13094
280,-1.928241128121785,1,45432
277,-1.928241128121785,1,3990
282,-1.928241128121785,1,40185
281,-1.928241128121785,1,47118
280,-1.928241128121785,1,44537
279,-1.928241128121785,1,9895
281,-1.928241128121785,1,46708
279,-1.928241128121785,1,46699
285,-1.928241128121785,1,30262
287,1.1340918462484497,2,40310
299,1.1340918462484497,2,45732
287,1.1340918462484497,2,2292
289,1.1340918462484497,2,43707
289,1.1340918462484497,2,25787
290,1.1340918462484497,2,17956
289,1.1340918462484497,2,31198
297,1.1340918462484497,2,46717
289,1.1340918462484497,2,28504
281,1.1340918462484497,2,29281
289,1.1340918462484497,2,46190
283,1.1340918462484497,2,47056
287,1.1340918462484497,2,25600
297,1.1340918462484497,2,47150
285,1.1340918462484497,2,45715
285,1.1340918462484497,2,46652
289,1.1340918462484497,2,2438
283,1.1340918462484497,2,45514
285,1.1340918462484497,2,16804
291,1.1340918462484497,2,47111
284,1.1340918462484497,2,47124
292,1.1340918462484497,2,36165
291,1.1340918462484497,2,30339
289,1.1340918462484497,2,22373
293,1.1340918462484497,2,47113
287,1.1340918462484497,2,36116
287,1.1340918462484497,2,16748
291,1.1340918462484497,2,29728
295,1.1340918462484497,2,46655
290,1.1340918462484497,2,46693
293,1.1340918462484497,2,7812
297,1.1340918462484497,2,1501
287,1.1340918462484497,2,18063
290,1.1340918462484497,2,47049
297,1.1340918462484497,2,1472
289,1.1340918462484497,2,2067
281,1.1340918462484497,2,28255
292,1.1340918462484497,2,46674
281,1.1340918462484497,2,30806
293,1.1340918462484497,2,47109
283,1.1340918462484497,2,47043
286,1.1340918462484497,2,9044
296,1.1340918462484497,2,27292
296,1.1340918462484497,2,1983
287,1.1340918462484497,2,17726
291,1.1340918462484497,2,1359
299,1.1340918462484497,2,47436
289,1.1340918462484497,2,3816
281,1.1340918462484497,2,45909
291,1.1340918462484497,2,2437
291,1.1340918462484497,2,31097
295,1.1340918462484497,2,2480
285,1.1340918462484497,2,46224
292,1.1340918462484497,2,46656
287,1.1340918462484497,2,21843
298,1.1340918462484497,2,47151
295,1.1340918462484497,2,25458
293,1.1340918462484497,2,2492
289,1.1340918462484497,2,2463
289,1.1340918462484497,2,40185
300,1.1340918462484497,2,47085
285,1.1340918462484497,2,8731
287,1.1340918462484497,2,44559
295,1.1340918462484497,2,30918
289,1.1340918462484497,2,4489
285,1.1340918462484497,2,14406
283,1.1340918462484497,2,47060
294,1.1340918462484497,2,1504
283,1.1340918462484497,2,36366
287,1.1340918462484497,2,9895
283,1.1340918462484497,2,3990
283,1.1340918462484497,2,7864
301,1.1340918462484497,2,47828
285,1.1340918462484497,2,4635
288,1.1340918462484497,2,47120
287,1.1340918462484497,2,29460
295,1.1340918462484497,2,30756
289,1.1340918462484497,2,46633
289,1.1340918462484497,2,47456
291,1.1340918462484497,2,39995
282,1.1340918462484497,2,40183
285,1.1340918462484497,2,46720
283,1.1340918462484497,2,25155
294,1.1340918462484497,2,46635
291,1.1340918462484497,2,47420
285,1.1340918462484497,2,45839
287,1.1340918462484497,2,29823
291,1.1340918462484497,2,43590
299,1.1340918462484497,2,36566
285,1.1340918462484497,2,44811
294,1.1340918462484497,2,4663
285,1.1340918462484497,2,47423
293,1.1340918462484497,2,2598
288,1.1340918462484497,2,47439
289,1.1340918462484497,2,1517
290,1.1340918462484497,2,47449
289,1.1340918462484497,2,46846
288,1.1340918462484497,2,47101
293,1.1340918462484497,2,1828
281,1.1340918462484497,2,45122
291,1.1340918462484497,2,46639
296,1.1340918462484497,2,4598
297,1.1340918462484497,2,45685
283,1.1340918462484497,2,25612
291,1.1340918462484497,2,4692
289,1.1340918462484497,2,46711
281,1.1340918462484497,2,44165
294,1.1340918462484497,2,47131
289,1.1340918462484497,2,44405
279,1.1340918462484497,2,30506
289,1.1340918462484497,2,1905
293,1.1340918462484497,2,40084
283,1.1340918462484497,2,47063
285,1.1340918462484497,2,45686
291,1.1340918462484497,2,1482
281,1.1340918462484497,2,30572
287,1.1340918462484497,2,47442
289,1.1340918462484497,2,4000
283,1.1340918462484497,2,10545
295,1.1340918462484497,2,47458
295,1.1340918462484497,2,2994
295,1.1340918462484497,2,7835
285,1.1340918462484497,2,44992
297,1.1340918462484497,2,46658
285,1.1340918462484497,2,45527
283,1.1340918462484497,2,30417
287,1.1340918462484497,2,10116
285,1.1340918462484497,2,9133
285,1.1340918462484497,2,27475
300,1.1340918462484497,2,7808
294,1.1340918462484497,2,46699
283,1.1340918462484497,2,16938
293,1.1340918462484497,2,22616
292,1.1340918462484497,2,46708
293,1.1340918462484497,2,29423
289,1.1340918462484497,2,28652
299,1.1340918462484497,2,2365
285,1.1340918462484497,2,45450
291,1.1340918462484497,2,27556
287,1.1340918462484497,2,18342
293,1.1340918462484497,2,26861
292,1.1340918462484497,2,4410
298,1.1340918462484497,2,46640
287,1.1340918462484497,2,17691
296,1.1340918462484497,2,1899
290,1.1340918462484497,2,46702
283,1.1340918462484497,2,4042
291,1.1340918462484497,2,35526
289,1.1340918462484497,2,46713
283,1.1340918462484497,2,44436
285,1.1340918462484497,2,36173
296,1.1340918462484497,2,2140
281,1.1340918462484497,2,40318
289,1.1340918462484497,2,29610
283,1.1340918462484497,2,2775
285,1.1340918462484497,2,29837
283,1.1340918462484497,2,44456
297,1.1340918462484497,2,7948
292,1.1340918462484497,2,46206
298,1.1340918462484497,2,46977
290,1.1340918462484497,2,1379
299,1.1340918462484497,2,46637
284,1.1340918462484497,2,47041
285,1.1340918462484497,2,46682
281,1.1340918462484497,2,29689
291,1.1340918462484497,2,29084
291,1.1340918462484497,2,2166
289,1.1340918462484497,2,31967
292,1.1340918462484497,2,47115
291,1.1340918462484497,2,30491
295,1.1340918462484497,2,47441
296,1.1340918462484497,2,2694
289,1.1340918462484497,2,9989
287,1.1340918462484497,2,27607
297,1.1340918462484497,2,27196
289,1.1340918462484497,2,45911
285,1.1340918462484497,2,40190
289,1.1340918462484497,2,62824
282,1.1340918462484497,2,40181
292,1.1340918462484497,2,46662
289,1.1340918462484497,2,29664
289,1.1340918462484497,2,47159
294,1.1340918462484497,2,46696
281,1.1340918462484497,2,45336
287,1.1340918462484497,2,33562
287,1.1340918462484497,2,46642
282,1.1340918462484497,2,46218
295,1.1340918462484497,2,2646
291,1.1340918462484497,2,9820
289,1.1340918462484497,2,22341
283,1.1340918462484497,2,47061
283,1.1340918462484497,2,45857
292,1.1340918462484497,2,47454
283,1.1340918462484497,2,2738
287,1.1340918462484497,2,45432
289,1.1340918462484497,2,47128
289,1.1340918462484497,2,28016
291,1.1340918462484497,2,15951
285,1.1340918462484497,2,36089
289,1.1340918462484497,2,28755
290,1.1340918462484497,2,18373
284,1.1340918462484497,2,46664
283,1.1340918462484497,2,46666
289,1.1340918462484497,2,36950
292,1.1340918462484497,2,26908
283,1.1340918462484497,2,44537
289,1.1340918462484497,2,45833
285,1.1340918462484497,2,46039
285,1.1340918462484497,2,32268
292,1.1340918462484497,2,46673
285,1.1340918462484497,2,47054
283,1.1340918462484497,2,8069
300,1.1340918462484497,2,1417
289,1.1340918462484497,2,5465
289,1.1340918462484497,2,2128
289,1.1340918462484497,2,46714
287,1.1340918462484497,2,47117
285,1.1340918462484497,2,4585
287,1.1340918462484497,2,22151
293,1.1340918462484497,2,47090
292,1.1340918462484497,2,47079
288,1.1340918462484497,2,47106
289,1.1340918462484497,2,28716
289,1.1340918462484497,2,10652
293,1.1340918462484497,2,44755
281,1.1340918462484497,2,44501
282,1.1340918462484497,2,40182
282,1.1340918462484497,2,47042
291,1.1340918462484497,2,46645
292,1.1340918462484497,2,2575
291,1.1340918462484497,2,46203
287,1.1340918462484497,2,25898
285,1.1340918462484497,2,11828
285,1.1340918462484497,2,4704
287,1.1340918462484497,2,47422
291,1.1340918462484497,2,47118
283,1.1340918462484497,2,40200
289,1.1340918462484497,2,29063
295,1.1340918462484497,2,40002
289,1.1340918462484497,2,32541
294,1.1340918462484497,2,36154
283,1.1340918462484497,2,47125
287,1.1340918462484497,2,30746
302,2.0046733366915777,3,29610
292,2.0046733366915777,3,43707
292,2.0046733366915777,3,47151
300,2.0046733366915777,3,47449
286,2.0046733366915777,3,16804
301,2.0046733366915777,3,47111
296,2.0046733366915777,3,45732
291,2.0046733366915777,3,40200
290,2.0046733366915777,3,28405
290,2.0046733366915777,3,4704
300,2.0046733366915777,3,45098
304,2.0046733366915777,3,22341
288,2.0046733366915777,3,10545
296,2.0046733366915777,3,36335
294,2.0046733366915777,3,29823
304,2.0046733366915777,3,2128
306,2.0046733366915777,3,44436
288,2.0046733366915777,3,28255
294,2.0046733366915777,3,14406
282,2.0046733366915777,3,29664
296,2.0046733366915777,3,45527
292,2.0046733366915777,3,47420
302,2.0046733366915777,3,43590
292,2.0046733366915777,3,21843
301,2.0046733366915777,3,46711
296,2.0046733366915777,3,2536
289,2.0046733366915777,3,40183
290,2.0046733366915777,3,45336
298,2.0046733366915777,3,28716
287,2.0046733366915777,3,9133
294,2.0046733366915777,3,4489
300,2.0046733366915777,3,46696
300,2.0046733366915777,3,2016
302,2.0046733366915777,3,47113
298,2.0046733366915777,3,28554
301,2.0046733366915777,3,47068
284,2.0046733366915777,3,29689
289,2.0046733366915777,3,47109
288,2.0046733366915777,3,31700
294,2.0046733366915777,3,2438
296,2.0046733366915777,3,1993
301,2.0046733366915777,3,46639
291,2.0046733366915777,3,46666
293,2.0046733366915777,3,22373
286,2.0046733366915777,3,36173
302,2.0046733366915777,3,46641
302,2.0046733366915777,3,39995
310,2.0046733366915777,3,2140
294,2.0046733366915777,3,62894
295,2.0046733366915777,3,25600
306,2.0046733366915777,3,44755
292,2.0046733366915777,3,45775
293,2.0046733366915777,3,47043
288,2.0046733366915777,3,44456
302,2.0046733366915777,3,47061
297,2.0046733366915777,3,7948
292,2.0046733366915777,3,36950
289,2.0046733366915777,3,25787
300,2.0046733366915777,3,22616
290,2.0046733366915777,3,44501
298,2.0046733366915777,3,45432
294,2.0046733366915777,3,27292
308,2.0046733366915777,3,4598
288,2.0046733366915777,3,47159
304,2.0046733366915777,3,47828
289,2.0046733366915777,3,25612
298,2.0046733366915777,3,30918
293,2.0046733366915777,3,3816
294,2.0046733366915777,3,4635
296,2.0046733366915777,3,48115
300,2.0046733366915777,3,46682
294,2.0046733366915777,3,1899
290,2.0046733366915777,3,7952
296,2.0046733366915777,3,2994
284,2.0046733366915777,3,36560
286,2.0046733366915777,3,25155
288,2.0046733366915777,3,45514
300,2.0046733366915777,3,45839
298,2.0046733366915777,3,31097
300,2.0046733366915777,3,47902
302,2.0046733366915777,3,45715
288,2.0046733366915777,3,36116
294,2.0046733366915777,3,47117
295,2.0046733366915777,3,47423
292,2.0046733366915777,3,29911
289,2.0046733366915777,3,47125
294,2.0046733366915777,3,22151
292,2.0046733366915777,3,10116
303,2.0046733366915777,3,47049
300,2.0046733366915777,3,1828
297,2.0046733366915777,3,47135
296,2.0046733366915777,3,45925
294,2.0046733366915777,3,36200
293,2.0046733366915777,3,47054
294,2.0046733366915777,3,9895
292,2.0046733366915777,3,46977
290,2.0046733366915777,3,32579
286,2.0046733366915777,3,62959
288,2.0046733366915777,3,47270
288,2.0046733366915777,3,62482
296,2.0046733366915777,3,46224
288,2.0046733366915777,3,45833
290,2.0046733366915777,3,17726
300,2.0046733366915777,3,5465
290,2.0046733366915777,3,9989
296,2.0046733366915777,3,29728
284,2.0046733366915777,3,30572
297,2.0046733366915777,3,47115
294,2.0046733366915777,3,35526
298,2.0046733366915777,3,2437
294,2.0046733366915777,3,30339
293,2.0046733366915777,3,44405
310,2.0046733366915777,3,36165
300,2.0046733366915777,3,46635
289,2.0046733366915777,3,47090
302,2.0046733366915777,3,9820
304,2.0046733366915777,3,3078
292,2.0046733366915777,3,2646
297,2.0046733366915777,3,46662
296,2.0046733366915777,3,36089
294,2.0046733366915777,3,29837
292,2.0046733366915777,3,28652
288,2.0046733366915777,3,27607
292,2.0046733366915777,3,45122
293,2.0046733366915777,3,36154
296,2.0046733366915777,3,25898
294,2.0046733366915777,3,30746
291,2.0046733366915777,3,47124
297,2.0046733366915777,3,46713
286,2.0046733366915777,3,44165
286,2.0046733366915777,3,18063
294,2.0046733366915777,3,31967
301,2.0046733366915777,3,40002
288,2.0046733366915777,3,30506
286,2.0046733366915777,3,44537
288,2.0046733366915777,3,47131
308,2.0046733366915777,3,47085
289,2.0046733366915777,3,16748
294,2.0046733366915777,3,46720
301,2.0046733366915777,3,40181
299,2.0046733366915777,3,46693
294,2.0046733366915777,3,45911
294,2.0046733366915777,3,8731
310,2.0046733366915777,3,25526
296,2.0046733366915777,3,28504
287,2.0046733366915777,3,47060
292,2.0046733366915777,3,30585
306,2.0046733366915777,3,47456
298,2.0046733366915777,3,62955
282,2.0046733366915777,3,45857
299,2.0046733366915777,3,8069
288,2.0046733366915777,3,47128
293,2.0046733366915777,3,47079
291,2.0046733366915777,3,46664
290,2.0046733366915777,3,29460
288,2.0046733366915777,3,28016
292,2.0046733366915777,3,44559
290,2.0046733366915777,3,9044
301,2.0046733366915777,3,40182
286,2.0046733366915777,3,45686
301,2.0046733366915777,3,47441
299,2.0046733366915777,3,46665
292,2.0046733366915777,3,47123
300,2.0046733366915777,3,62935
288,2.0046733366915777,3,62973
310,2.0046733366915777,3,46702
289,2.0046733366915777,3,17691
296,2.0046733366915777,3,8691
294,2.0046733366915777,3,47063
286,2.0046733366915777,3,44992
290,2.0046733366915777,3,3990
293,2.0046733366915777,3,46708
288,2.0046733366915777,3,31739
294,2.0046733366915777,3,9990
295,2.0046733366915777,3,40310
296,2.0046733366915777,3,47120
301,2.0046733366915777,3,46633
292,2.0046733366915777,3,45860
294,2.0046733366915777,3,47056
296,2.0046733366915777,3,1195
294,2.0046733366915777,3,7812
296,2.0046733366915777,3,47106
298,2.0046733366915777,3,30756
293,2.0046733366915777,3,30262
300,2.0046733366915777,3,47439
287,2.0046733366915777,3,47422
298,2.0046733366915777,3,29274
292,2.0046733366915777,3,47118
296,2.0046733366915777,3,18342
289,2.0046733366915777,3,47041
295,2.0046733366915777,3,26861
302,2.0046733366915777,3,40084
294,2.0046733366915777,3,36380
297,2.0046733366915777,3,27196
292,2.0046733366915777,3,46714
295,2.0046733366915777,3,46699
309,2.0046733366915777,3,46637
298,2.0046733366915777,3,10652
292,2.0046733366915777,3,29063
297,2.0046733366915777,3,47148
306,2.0046733366915777,3,1517
291,-0.9046820594857756,4,31198
279,-0.9046820594857756,4,16804
285,-0.9046820594857756,4,17726
287,-0.9046820594857756,4,45122
287,-0.9046820594857756,4,47068
281,-0.9046820594857756,4,31739
279,-0.9046820594857756,4,29823
283,-0.9046820594857756,4,27975
288,-0.9046820594857756,4,41088
284,-0.9046820594857756,4,46696
279,-0.9046820594857756,4,29664
284,-0.9046820594857756,4,10652
282,-0.9046820594857756,4,47304
287,-0.9046820594857756,4,30491
285,-0.9046820594857756,4,46639
297,-0.9046820594857756,4,46637
285,-0.9046820594857756,4,2994
283,-0.9046820594857756,4,14406
279,-0.9046820594857756,4,11828
285,-0.9046820594857756,4,47128
285,-0.9046820594857756,4,30585
283,-0.9046820594857756,4,47148
284,-0.9046820594857756,4,46635
290,-0.9046820594857756,4,47113
282,-0.9046820594857756,4,16938
285,-0.9046820594857756,4,29677
281,-0.9046820594857756,4,2128
287,-0.9046820594857756,4,47168
285,-0.9046820594857756,4,46641
285,-0.9046820594857756,4,47111
285,-0.9046820594857756,4,47124
283,-0.9046820594857756,4,33562
285,-0.9046820594857756,4,47159
277,-0.9046820594857756,4,1482
284,-0.9046820594857756,4,25612
281,-0.9046820594857756,4,22616
284,-0.9046820594857756,4,47090
289,-0.9046820594857756,4,1993
282,-0.9046820594857756,4,46708
286,-0.9046820594857756,4,36380
289,-0.9046820594857756,4,47902
284,-0.9046820594857756,4,45839
288,-0.9046820594857756,4,30746
290,-0.9046820594857756,4,15951
293,-0.9046820594857756,4,30339
284,-0.9046820594857756,4,4489
279,-0.9046820594857756,4,10545
286,-0.9046820594857756,4,2140
279,-0.9046820594857756,4,32268
282,-0.9046820594857756,4,47420
277,-0.9046820594857756,4,46070
281,-0.9046820594857756,4,45514
283,-0.9046820594857756,4,44436
287,-0.9046820594857756,4,45450
283,-0.9046820594857756,4,47442
288,-0.9046820594857756,4,44755
280,-0.9046820594857756,4,47423
279,-0.9046820594857756,4,46666
281,-0.9046820594857756,4,45324
281,-0.9046820594857756,4,47439
285,-0.9046820594857756,4,46977
277,-0.9046820594857756,4,44501
283,-0.9046820594857756,4,45432
283,-0.9046820594857756,4,9133
284,-0.9046820594857756,4,47060
282,-0.9046820594857756,4,36173
283,-0.9046820594857756,4,46633
284,-0.9046820594857756,4,29460
281,-0.9046820594857756,4,46031
283,-0.9046820594857756,4,25458
283,-0.9046820594857756,4,27475
275,-0.9046820594857756,4,28414
275,-0.9046820594857756,4,45685
285,-0.9046820594857756,4,4635
284,-0.9046820594857756,4,46682
285,-0.9046820594857756,4,46664
282,-0.9046820594857756,4,8691
285,-0.9046820594857756,4,1379
285,-0.9046820594857756,4,45527
282,-0.9046820594857756,4,47151
284,-0.9046820594857756,4,849
285,-0.9046820594857756,4,44456
289,-0.9046820594857756,4,36335
285,-0.9046820594857756,4,45833
289,-0.9046820594857756,4,4585
285,-0.9046820594857756,4,26908
302,-0.9046820594857756,4,40318
282,-0.9046820594857756,4,1195
290,-0.9046820594857756,4,46715
289,-0.9046820594857756,4,27556
281,-0.9046820594857756,4,36560
289,-0.9046820594857756,4,30918
283,-0.9046820594857756,4,46711
291,-0.9046820594857756,4,31967
290,-0.9046820594857756,4,40002
282,-0.9046820594857756,4,47118
281,-0.9046820594857756,4,30572
278,-0.9046820594857756,4,4598
289,-0.9046820594857756,4,48115
279,-0.9046820594857756,4,40200
285,-0.9046820594857756,4,25155
283,-0.9046820594857756,4,43376
280,-0.9046820594857756,4,46658
287,-0.9046820594857756,4,47437
285,-0.9046820594857756,4,47106
290,-0.9046820594857756,4,47285
291,-0.9046820594857756,4,8735
285,-0.9046820594857756,4,28652
284,-0.9046820594857756,4,9990
288,-0.9046820594857756,4,9895
275,-0.9046820594857756,4,1283
284,-0.9046820594857756,4,47125
281,-0.9046820594857756,4,32579
289,-0.9046820594857756,4,45098
283,-0.9046820594857756,4,47270
285,-0.9046820594857756,4,47167
286,-0.9046820594857756,4,36200
287,-0.9046820594857756,4,46662
286,-0.9046820594857756,4,28716
286,-0.9046820594857756,4,29610
291,-0.9046820594857756,4,27196
283,-0.9046820594857756,4,29689
279,-0.9046820594857756,4,28016
283,-0.9046820594857756,4,28678
282,-0.9046820594857756,4,47057
284,-0.9046820594857756,4,10116
283,-0.9046820594857756,4,44165
285,-0.9046820594857756,4,47150
297,-0.9046820594857756,4,47436
281,-0.9046820594857756,4,9374
283,-0.9046820594857756,4,47449
287,-0.9046820594857756,4,46645
276,-0.9046820594857756,4,47301
283,-0.9046820594857756,4,47223
281,-0.9046820594857756,4,45857
285,-0.9046820594857756,4,45336
291,-0.9046820594857756,4,31097
279,-0.9046820594857756,4,45911
286,-0.9046820594857756,4,46674
286,-0.9046820594857756,4,25526
281,-0.9046820594857756,4,22341
282,-0.9046820594857756,4,47042
287,-0.9046820594857756,4,17691
292,-0.9046820594857756,4,47226
279,-0.9046820594857756,4,33862
288,-0.9046820594857756,4,2726
282,-0.9046820594857756,4,46693
279,-0.9046820594857756,4,36950
284,-0.9046820594857756,4,25533
292,-0.9046820594857756,4,40310
281,-0.9046820594857756,4,45860
291,-0.9046820594857756,4,26861
288,-0.9046820594857756,4,46714
285,-0.9046820594857756,4,46673
291,-0.9046820594857756,4,45925
292,-0.9046820594857756,4,47123
287,-0.9046820594857756,4,9044
294,-0.9046820594857756,4,2166
283,-0.9046820594857756,4,47220
286,-0.9046820594857756,4,46928
286,-0.9046820594857756,4,22151
282,-0.9046820594857756,4,46702
283,-0.9046820594857756,4,46699
283,-0.9046820594857756,4,9820
285,-0.9046820594857756,4,36116
291,-0.9046820594857756,4,46665
282,-0.9046820594857756,4,30262
283,-0.9046820594857756,4,47277
283,-0.9046820594857756,4,44537
291,-0.9046820594857756,4,46713
285,-0.9046820594857756,4,28791
287,-0.9046820594857756,4,46877
281,-0.9046820594857756,4,30417
283,-0.9046820594857756,4,28755
291,-0.9046820594857756,4,45909
283,-0.9046820594857756,4,47131
280,-0.9046820594857756,4,29274
282,-0.9046820594857756,4,9989
289,-0.9046820594857756,4,29540
285,-0.9046820594857756,4,45732
283,-0.9046820594857756,4,29837
285,-0.9046820594857756,4,47120
287,-0.9046820594857756,4,47166
289,-0.9046820594857756,4,7812
294,-0.9046820594857756,4,39995
287,-0.9046820594857756,4,47115
285,-0.9046820594857756,4,46640
287,-0.9046820594857756,4,46039
281,-0.9046820594857756,4,27607
284,-0.9046820594857756,4,46224
290,-0.9046820594857756,4,47441
285,-0.9046820594857756,4,46717
304,1.1034963306098735,5,51615
295,1.1034963306098735,5,43590
290,1.1034963306098735,5,2438
285,1.1034963306098735,5,33562
292,1.1034963306098735,5,45839
300,1.1034963306098735,5,28405
296,1.1034963306098735,5,2480
289,1.1034963306098735,5,9044
304,1.1034963306098735,5,47225
286,1.1034963306098735,5,45098
287,1.1034963306098735,5,28554
295,1.1034963306098735,5,29460
296,1.1034963306098735,5,30921
288,1.1034963306098735,5,46031
298,1.1034963306098735,5,47226
304,1.1034963306098735,5,46641
297,1.1034963306098735,5,63313
287,1.1034963306098735,5,45732
292,1.1034963306098735,5,21843
290,1.1034963306098735,5,47111
285,1.1034963306098735,5,47438
293,1.1034963306098735,5,30339
291,1.1034963306098735,5,44501
291,1.1034963306098735,5,47437
297,1.1034963306098735,5,45450
282,1.1034963306098735,5,18063
284,1.1034963306098735,5,31700
283,1.1034963306098735,5,46070
285,1.1034963306098735,5,44165
289,1.1034963306098735,5,46666
287,1.1034963306098735,5,30417
287,1.1034963306098735,5,22373
296,1.1034963306098735,5,62788
291,1.1034963306098735,5,28678
290,1.1034963306098735,5,25458
297,1.1034963306098735,5,47124
289,1.1034963306098735,5,45911
290,1.1034963306098735,5,47090
292,1.1034963306098735,5,63728
296,1.1034963306098735,5,44755
285,1.1034963306098735,5,44436
284,1.1034963306098735,5,62482
288,1.1034963306098735,5,1283
294,1.1034963306098735,5,51698
298,1.1034963306098735,5,9820
291,1.1034963306098735,5,47068
287,1.1034963306098735,5,63452
285,1.1034963306098735,5,9133
292,1.1034963306098735,5,25652
298,1.1034963306098735,5,46635
286,1.1034963306098735,5,5465
293,1.1034963306098735,5,47161
289,1.1034963306098735,5,29837
294,1.1034963306098735,5,32579
296,1.1034963306098735,5,4489
286,1.1034963306098735,5,28016
296,1.1034963306098735,5,45432
294,1.1034963306098735,5,30491
302,1.1034963306098735,5,28755
297,1.1034963306098735,5,46664
293,1.1034963306098735,5,46711
