DistBetweenPrev,zscore_climate,center_year,Sex,PenguinSeq
28.73018147,-0.11636195942487683,3,TRUE,59198
22.41863842,-2.3850122330475405,3,TRUE,59199
51.27192572,-0.1561256433181189,3,TRUE,59199
8.327544905,0.4766458496862691,3,TRUE,59199
11.73595085,-1.22069393596681,3,TRUE,59199
11.03268619,0.3376543902114726,3,TRUE,59199
11.88069837,1.1377319121147829,3,TRUE,59199
5.36944381,0.6342546504134309,3,TRUE,59199
3.1330395,0.7263215992068586,3,TRUE,59199
3.435859881,1.1353017439390074,3,TRUE,59199
23.63231093,-1.1200532558175413,3,TRUE,59202
21.63704869,0.4766458496862691,3,TRUE,59202
24.3049499,-1.8834013933295815,3,TRUE,59202
26.70792052,1.1892037517294856,3,TRUE,59202
88.75327055,0.6342546504134309,3,TRUE,59202
6.82398223,0.7263215992068586,3,TRUE,59202
9.726252296,-0.18252103580234325,4,TRUE,53007
25.04285153,-1.426080399082495,4,TRUE,53007
42.91401948,1.2936018423103435,4,TRUE,53007
93.55884795,0.6762375790021383,4,TRUE,53007
124.1581846,0.5433825803637197,4,TRUE,53007
87.27589393,-0.11293223524891072,4,TRUE,53007
37.99914383,0.008554265259821586,4,TRUE,53007
75.9276625,0.2787027854854145,4,TRUE,58982
18.49018987,-0.11293223524891072,4,TRUE,58982
55.90922397,-0.3385023609592995,4,TRUE,58982
69.10700646,-0.02939880116199953,4,TRUE,58982
11.25613501,-0.18252103580234325,4,TRUE,59077
29.34510683,-0.9237719288890033,4,TRUE,59077
80.44533616,-0.46926558501929133,4,TRUE,59077
44.46651285,-1.3444451242243487,4,TRUE,59188
30.45254907,1.2936018423103435,4,TRUE,59188
63.4543131,0.5433825803637197,4,TRUE,59188
2.778896494,-0.21281415448735877,4,TRUE,59202
65.32381307,0.3444009377395256,4,TRUE,59202
22.75989954,-0.21281415448735877,4,TRUE,59241
54.30199936,1.2936018423103435,4,TRUE,59241
22.69318807,1.1577249183964649,4,TRUE,59241
27.50343768,0.5846700064306046,4,TRUE,59241
77.91105589,0.2787027854854145,4,TRUE,59241
59.93068801,0.008554265259821586,4,TRUE,59241
55.28462093,0.3444009377395256,4,TRUE,59241
38.5740234,-0.12035375013807975,4,TRUE,59241
14.55283213,-0.2603726411558768,4,TRUE,59241
43.25355993,0.9027999243748956,4,TRUE,59241
25.2780903,1.311836548973455,4,TRUE,59243
107.6748423,0.5846700064306046,4,TRUE,59243
24.32552675,0.2787027854854145,4,TRUE,59243
3.633114439,-0.15886021391834035,4,TRUE,59243
79.337109,0.008554265259821586,4,TRUE,59243
86.35725078,0.5706876969523242,4,TRUE,59243
24.06985602,-0.3385023609592995,4,TRUE,59243
22.95198208,-0.02939880116199953,4,TRUE,59243
35.01733063,1.7847140036325297,4,TRUE,59243
23.09511162,-1.2424927982438236,4,TRUE,59243
58.29542112,1.311836548973455,4,TRUE,59245
22.09093784,0.5433825803637197,4,TRUE,59245
36.94190493,-0.11293223524891072,4,TRUE,59245
35.0203038,0.3444009377395256,4,TRUE,59245
8.177420058,-0.2603726411558768,4,TRUE,59245
89.0477715,-0.3385023609592995,4,TRUE,59249
10.70765047,1.7269969579311941,4,TRUE,59249
11.38710433,0.6348545501931169,4,TRUE,59249
53.22976191,-1.1628440322982536,4,TRUE,59249
18.29460671,1.2936018423103435,4,TRUE,59250
40.72032867,0.6762375790021383,4,TRUE,59250
6.708677668,-0.15886021391834035,4,TRUE,59250
48.79263949,0.5959801760345522,4,TRUE,59250
48.70424826,-0.12035375013807975,4,TRUE,59250
102.1287933,-0.2603726411558768,4,TRUE,59250
59.14109265,-0.15886021391834035,4,TRUE,59253
16.4516581,0.5959801760345522,4,TRUE,59253
67.77679991,-0.12035375013807975,4,TRUE,59253
21.03142785,-0.02939880116199953,4,TRUE,59253
22.25257992,1.7847140036325297,4,TRUE,59253
44.65632055,1.2852430858033175,4,TRUE,59255
25.58423562,0.2787027854854145,4,TRUE,59255
24.27525515,0.9595443494326795,4,TRUE,59255
42.01856537,-0.2603726411558768,4,TRUE,59255
17.71786724,0.5433825803637197,4,TRUE,59256
23.82111616,-0.11293223524891072,4,TRUE,59256
25.02560231,0.9595443494326795,4,TRUE,59256
41.7675198,-0.12035375013807975,4,TRUE,59256
13.36029102,-0.02939880116199953,4,TRUE,59256
26.93461073,1.6589675939261839,4,TRUE,59256
32.46766149,0.6348545501931169,4,TRUE,59256
94.42875402,-1.0785171451295648,5,TRUE,58982
33.73122343,-1.4117368857314547,5,TRUE,58982
102.3960431,0.4350932362008444,5,TRUE,58982
52.17068029,0.32654838152673454,5,TRUE,58983
126.8294108,0.3332119988060184,5,TRUE,59255
42.97069095,-0.35953903602615506,5,TRUE,67326
61.10686463,-0.6544503474103146,5,TRUE,67326
54.96595834,-1.4117368857314547,5,TRUE,67326
104.1731278,-0.42868221925065025,5,TRUE,67326
49.36559099,0.9731606793305159,5,TRUE,67326
12.95236088,0.08469108823473293,5,TRUE,67326
58.78109472,-0.42868221925065025,5,TRUE,67458
14.07487578,0.27255455304842524,5,TRUE,67458
51.3708408,0.5247887735880826,5,TRUE,67458
29.67902831,0.9250873557717528,5,TRUE,67458
51.70005116,0.5074957336933513,5,TRUE,67458
72.38265475,1.3496605647442947,5,TRUE,67458
8.8452759,-0.9100882791302307,5,TRUE,67485
34.5669681,-1.0932508162973227,5,TRUE,67485
91.59672863,-0.42868221925065025,5,TRUE,67485
49.88833279,0.27255455304842524,5,TRUE,67485
10.1766356,0.5247887735880826,5,TRUE,67485
12.4332896,0.9897346561140679,5,TRUE,67485
25.63460068,1.0234621504981976,5,TRUE,67485
35.22266287,1.9479117440133829,5,TRUE,67485
83.96110953,0.5292145353318607,5,TRUE,67485
28.64460748,0.38128591859209426,5,TRUE,67485
30.70082817,1.2280898192103966,6,TRUE,55455
12.50973351,0.28000589998588843,6,TRUE,55455
13.22253512,0.3121819112954491,6,TRUE,55455
23.96231991,-0.8752942655197667,6,TRUE,55455
44.47500361,0.4081491191322769,6,TRUE,55455
54.19235505,-1.274585437193746,6,TRUE,55455
6.414660475,-1.6611537645998975,6,TRUE,55455
17.45381555,-0.6943993365797703,6,TRUE,55455
19.96937183,-0.9638698516659138,6,TRUE,55455
5.130442265,-1.2585334435028859,6,TRUE,55455
20.55414818,0.7030225676884279,6,TRUE,55455
25.71111011,-0.6900410647558132,6,TRUE,58982
11.91791241,1.2280898192103966,6,TRUE,58982
26.89718498,0.28000589998588843,6,TRUE,58982
17.72645544,0.3121819112954491,6,TRUE,58982
44.86528346,-0.008113400713031942,6,TRUE,58982
70.30185885,-1.274585437193746,6,TRUE,58982
91.2486683,-0.4913145114697614,6,TRUE,58982
22.52738992,-0.9638698516659138,6,TRUE,58982
32.54360192,0.5608595794358439,6,TRUE,59191
3.367661957,-0.9064649956446106,6,TRUE,59191
34.53478363,1.2280898192103966,6,TRUE,59191
11.83520743,-0.09154973016848492,6,TRUE,59191
25.72032732,-0.8752942655197667,6,TRUE,59191
30.49354099,-0.8979977610144607,6,TRUE,59191
44.1315785,-1.6611537645998975,6,TRUE,59191
31.62718866,-0.4913145114697614,6,TRUE,59191
2.47833564,1.2280898192103966,6,TRUE,67422
28.85300131,0.28000589998588843,6,TRUE,67422
12.78578575,-0.6048127739720794,6,TRUE,67422
75.19884364,-0.008113400713031942,6,TRUE,67422
35.35703386,-0.80442752153825,6,TRUE,67422
15.55377364,-0.4913145114697614,6,TRUE,67422
26.90385872,0.3121819112954491,6,TRUE,68030
37.96662743,-0.008113400713031942,6,TRUE,68030
42.06013565,-1.274585437193746,6,TRUE,68030
16.81276841,-1.6611537645998975,6,TRUE,68030
14.98480968,0.1368371989213512,6,TRUE,68030
21.32478198,2.1563422134935926,6,TRUE,68030
26.86303927,-0.008113400713031942,6,TRUE,68036
32.42765091,-1.274585437193746,6,TRUE,68036
42.75196541,-1.6611537645998975,6,TRUE,68036
30.54499976,-0.6943993365797703,6,TRUE,68036
17.39033606,-1.3720420412325134,6,TRUE,68036
23.95512961,0.1368371989213512,6,TRUE,68036
82.55321576,1.4422596453597099,6,TRUE,68036
20.0583933,-0.3501725200779227,7,TRUE,65216
19.33051387,0.5448605789710746,7,TRUE,65216
17.97572244,-0.6336561660188851,7,TRUE,67326
36.57618711,0.344417951732933,7,TRUE,67326
8.83491764,0.776735427173212,7,TRUE,67326
45.30788679,-1.9368136137157028,7,TRUE,67326
8.170749489,-0.1903078975337904,7,TRUE,67326
14.53424234,1.1230195772984706,7,TRUE,67326
40.76089452,-1.9704629496888917,7,TRUE,67422
35.4858808,-2.486178114651823,7,TRUE,67422
44.84461132,-1.0060379370591086,7,TRUE,67422
43.59513824,-0.22190241006860553,7,TRUE,67422
31.48187322,0.344417951732933,7,TRUE,67422
29.46758095,0.776735427173212,7,TRUE,67422
13.76617595,0.6703276329491994,7,TRUE,67422
28.84416327,-3.043031675589267,7,TRUE,67477
19.20560931,-2.73557585181315,7,TRUE,67477
6.605622565,-2.8305372307017547,7,TRUE,67477
9.903680385,0.03516624981746392,7,TRUE,67477
11.99122226,-0.026126417549282802,7,TRUE,67477
4.084749298,0.48405339181071194,7,TRUE,67477
18.47121541,-0.9617136718163672,7,TRUE,67477
7.540396993,-0.9357238587831876,8,TRUE,67477
6.87013965,-0.41632800952043364,8,TRUE,67477
34.13990811,0.722319695028183,8,TRUE,67477
32.70674757,-0.4681946254728343,8,TRUE,67477
2.405844942,-0.8529688116728427,8,TRUE,67477
14.38612849,0.6338140255627251,8,TRUE,67477
19.79205402,1.3182847316006787,8,TRUE,67477
23.22470755,0.758112459880218,8,TRUE,67477
25.68728448,1.1205991062852059,8,TRUE,67477
14.37596014,2.45119963990154,8,TRUE,67477
62.38460381,1.7379399603815036,8,TRUE,67477
35.81014295,-0.9357238587831876,8,TRUE,67620
60.6253203,-0.41632800952043364,8,TRUE,67620
42.65570023,0.2609707535513536,8,TRUE,67620
43.43479665,0.7307178831451494,8,TRUE,67620
6.004446006,-0.4681946254728343,8,TRUE,67620
5.979257018,-0.791528537447281,8,TRUE,68057
28.40644003,-0.30566900487493043,8,TRUE,68057
36.45096482,-0.9357238587831876,8,TRUE,68057
24.43509502,-0.41632800952043364,8,TRUE,68057
44.15531785,-0.03727532071912275,8,TRUE,68057
25.76268886,0.543624768761453,8,TRUE,68057
14.0115903,0.15951361633712668,8,TRUE,68057
13.63952923,0.722319695028183,8,TRUE,133732
37.47670382,-0.4771061020584334,8,TRUE,133732
22.591319,0.01718058781904543,8,TRUE,133732
22.50264427,1.625726719913724,8,TRUE,133732
52.44268365,1.3182847316006787,8,TRUE,133732
46.54444273,0.783021657481607,8,TRUE,133732
52.28595647,1.4335855287589583,8,TRUE,133732
19.76364726,-0.41632800952043364,8,TRUE,133733
52.52630513,-0.03727532071912275,8,TRUE,133733
19.11547037,0.722319695028183,8,TRUE,133733
36.93855635,0.15951361633712668,8,TRUE,133733
15.54487852,-0.4716431624735461,8,TRUE,133733
22.79286957,-0.8529688116728427,8,TRUE,133733
8.177492122,1.625726719913724,8,TRUE,133733
61.19562591,1.3182847316006787,8,TRUE,133733
16.39607201,1.0947954717229997,8,TRUE,133733
17.09066818,0.758112459880218,8,TRUE,133733
78.46108939,1.1205991062852059,8,TRUE,133733
88.48410047,1.7379399603815036,8,TRUE,133733
29.93298287,-0.26798569333949485,8,TRUE,133733
9.726423257,-0.6446561435318173,8,TRUE,133734
10.07787982,-0.41632800952043364,8,TRUE,133734
14.83181897,0.722319695028183,8,TRUE,133734
10.11583523,-0.4771061020584334,8,TRUE,133734
10.61719499,0.01718058781904543,8,TRUE,133734
8.094232039,0.6926133605430699,8,TRUE,133734
13.75996762,1.4031243684706056,8,TRUE,133734
16.13757436,-0.6446561435318173,8,TRUE,133739
19.08561863,-0.41632800952043364,8,TRUE,133739
15.37791518,0.24500990216585108,8,TRUE,133739
40.7168733,0.543624768761453,8,TRUE,133739
35.1813634,-0.4681946254728343,8,TRUE,133739
15.59792145,0.3535890890249412,9,TRUE,65216
9.144615562,-0.3788716617963973,9,TRUE,65216
15.19371592,-0.06632387696780315,9,TRUE,65216
13.75730074,0.9259579552015321,9,TRUE,65216
1.555506754,-0.08110993370608402,9,TRUE,67458
29.27362435,-0.06632387696780315,9,TRUE,67458
25.67789987,0.7733240544524297,9,TRUE,67458
44.7737148,0.7377011266764352,9,TRUE,67458
50.52839378,-0.3788716617963973,9,TRUE,128741
1.571125484,0.9259579552015321,9,TRUE,128741
28.92618068,0.7377011266764352,9,TRUE,128741
69.47457793,0.9360960356132897,9,TRUE,128741
68.30843623,1.1937904315949432,9,TRUE,128741
19.31252802,1.2065316982896854,9,TRUE,163918
16.78759167,0.9367626741016868,9,TRUE,163918
30.04814949,0.3535890890249412,9,TRUE,163918
6.05148948,-0.3788716617963973,9,TRUE,163918
25.60639621,0.5043044939449682,9,TRUE,163918
27.16571458,0.6535570885555011,9,TRUE,163918
5.949276241,1.2065316982896854,9,TRUE,163922
30.87838329,0.9367626741016868,9,TRUE,163922
24.49653594,-0.22361894873680002,9,TRUE,163922
62.89386392,-0.08110993370608402,9,TRUE,163922
6.584941945,-0.06632387696780315,9,TRUE,163922
18.12634297,0.9167022353573383,9,TRUE,163922
17.18526366,0.815723023204931,9,TRUE,163922
32.51657409,0.7377011266764352,9,TRUE,163922
8.772547602,0.8012691113655811,9,TRUE,163922
5.703013263,0.9171852419567744,9,TRUE,163922
27.37047092,1.2950331939676272,9,TRUE,163922
36.66791494,1.1937904315949432,9,TRUE,163922
42.17658526,0.8858255621903446,9,TRUE,163922
32.25133108,0.4037624988965082,9,TRUE,163922
28.24364852,-0.16780416418503444,9,TRUE,163922
20.66702756,0.3535890890249412,9,TRUE,163929
26.95833023,-0.3788716617963973,9,TRUE,163929
23.73164881,0.5043044939449682,9,TRUE,163929
23.5889457,0.6535570885555011,9,TRUE,163929
5.125441495,0.9167022353573383,9,TRUE,163929
40.66046481,0.896698505616702,9,TRUE,163929
39.64629665,0.6968642888288541,9,TRUE,163929
12.76721378,1.1937904315949432,9,TRUE,163929
44.65230992,1.537409591787937,9,TRUE,163929
17.18456312,-0.3788716617963973,9,TRUE,163939
14.73166318,-0.06632387696780315,9,TRUE,163939
13.47939226,0.815723023204931,9,TRUE,163939
14.35582081,0.13961672509549708,9,TRUE,163939
27.78832709,0.9360960356132897,9,TRUE,163939
32.72743256,1.2950331939676272,9,TRUE,163939
18.71250692,1.1937904315949432,9,TRUE,163939
16.82447984,0.8858255621903446,9,TRUE,163939
18.95787586,-0.3788716617963973,9,TRUE,163950
59.98975299,0.6535570885555011,9,TRUE,163950
23.68809354,0.7733240544524297,9,TRUE,163950
18.13407912,0.13961672509549708,9,TRUE,163950
29.66704095,0.9171852419567744,9,TRUE,163950
18.79592143,1.537409591787937,9,TRUE,163950
17.0554261,1.5305438030453886,10,TRUE,56537
20.94056781,1.2896192428102367,10,TRUE,56537
29.30153985,-0.5561875722163335,10,TRUE,56537
19.61639484,-0.6103264967032365,10,TRUE,56537
93.11143439,-0.6010792019031833,10,TRUE,56537
29.36895972,-0.11145126589615993,10,TRUE,67458
18.05853581,0.8785579578329039,10,TRUE,67458
63.60336043,1.3181718482372584,10,TRUE,67458
66.99234445,0.02572783957821211,10,TRUE,67458
9.964315059,-0.7140046977772182,10,TRUE,67458
88.78860458,-1.1989741003301142,10,TRUE,67458
65.09646288,0.02572783957821211,10,FALSE,67475
23.39654218,-0.6103264967032365,10,FALSE,67475
2.343457911,-1.2853580235928348,10,FALSE,67475
39.18227302,-1.4559709044062017,10,FALSE,67475
28.4372126,-0.1197452177000185,10,FALSE,67475
12.87864591,0.5474893754705099,10,TRUE,68036
5.675373514,1.1017036785420424,10,TRUE,68036
10.17072932,1.5305438030453886,10,TRUE,68036
64.70576311,0.5474893754705099,10,FALSE,163934
31.16597035,1.1017036785420424,10,FALSE,163934
74.35516602,1.3146393916478656,10,FALSE,163934
42.96915869,0.02572783957821211,10,FALSE,163934
27.71477077,-0.7140046977772182,10,FALSE,163934
5.235499162,-1.1989741003301142,10,FALSE,163934
35.72318715,-1.538940180084512,10,FALSE,163934
59.06336344,-0.4960436289539863,10,FALSE,163934
88.38059531,0.5561867857564013,10,FALSE,179982
6.967217727,-0.5561875722163335,10,FALSE,179982
35.92611265,-0.6103264967032365,10,FALSE,179982
1.353948981,-0.6010792019031833,10,FALSE,179982
6.362075426,-0.4960436289539863,10,FALSE,179982
13.95076133,0.5870884856131492,10,FALSE,204988
69.61188241,1.1017036785420424,10,FALSE,204988
60.69830117,0.5561867857564013,10,FALSE,204988
27.68051217,-0.7140046977772182,10,FALSE,204988
14.98923935,-1.2853580235928348,10,FALSE,204988
28.57219166,-1.538940180084512,10,FALSE,204988
29.82576825,0.8785579578329039,10,TRUE,204990
21.20198573,1.3181718482372584,10,TRUE,204990
9.562793888,1.3146393916478656,10,TRUE,204990
19.50225911,0.5561867857564013,10,TRUE,204990
42.8349355,-0.7140046977772182,10,TRUE,204990
80.39877246,0.5561867857564013,10,FALSE,205012
31.15642094,-0.7140046977772182,10,FALSE,205012
20.52944461,-1.2853580235928348,10,FALSE,205012
39.16331142,-0.2194927228576201,10,FALSE,205012
